run,dmgfuncpar,climate,SSP,RCP,prtp,eta,dr,gscc,n_iso3,scenario_id,discount_id,log_gscc,draw,systematic_centered,log_gscc_adj,gscc_adj,fitted_log,residual
bhm_sr,bootstrap,uncertain,SSP2,rcp45,,,3.0,440.6877186384223,169,ssp2_rcp45,fixed_dr3p0,6.088336503609438,15221,0.11307645744759051,5.975260046161847,393.5704342656919,6.620968810265691,-0.5326323066562537
bhm_lr,bootstrap,uncertain,SSP2,rcp45,2.0,0p7,,1032.8884027283827,169,ssp2_rcp45,ramsey_prtp2p0_eta0p7,6.94011443107501,15222,0.2850902620377923,6.655024169037217,776.6766943878022,6.792982614855894,0.1471318162191162
bhm_sr,bootstrap,expected,SSP5,rcp45,2.0,0p7,,603.5648617373536,169,ssp5_rcp45,ramsey_prtp2p0_eta0p7,6.402853510714992,15223,0.28518571533368886,6.117667795381304,453.8050930421179,6.7930780681517895,-0.39022455743679707
bhm_lr,bootstrap,uncertain,SSP5,rcp60,1.0,0p7,,2425.6098004284027,169,ssp5_rcp60,ramsey_prtp1p0_eta0p7,7.793838235853975,15224,0.7762482800382058,7.017589955815769,1116.0935390877912,7.284140632856307,0.5096976029976679
bhm_richpoor_sr,estimates,uncertain,SSP4,rcp45,1.0,1p5,,492.77594306526277,169,ssp4_rcp45,ramsey_prtp1p0_eta1p5,6.200054594195876,15225,-0.1383249620986896,6.338379556294566,565.8785936223521,6.3695673907194115,-0.16951279652353524
bhm_richpoor_lr,estimates,expected,SSP5,rcp85,,,5.0,324.76053607097236,169,ssp5_rcp85,fixed_dr5p0,5.783088098660984,15226,-0.5654666998465095,6.348554798507493,571.6659392644926,5.9424256529715915,-0.15933755431060792
bhm_richpoor_lr,estimates,uncertain,SSP3,rcp60,,,5.0,148.4470612754093,169,ssp3_rcp60,fixed_dr5p0,5.000228404957302,15227,-0.7285325208138445,5.728760925771146,307.58790790944147,5.779359832004257,-0.7791314270469547
bhm_richpoor_lr,bootstrap,uncertain,SSP2,rcp60,1.0,0p7,,1106.9867616313345,169,ssp2_rcp60,ramsey_prtp1p0_eta0p7,7.009396973857847,15228,0.6128798120127887,6.3965171618450585,599.7525550155638,7.12077216483089,-0.11137519097304249
bhm_richpoor_lr,estimates,uncertain,SSP2,rcp60,,,5.0,209.95044817094424,169,ssp2_rcp60,fixed_dr5p0,5.346871541783528,15229,-0.7168981141943676,6.063769655977896,429.9933123868291,5.790994238623734,-0.4441226968402052
bhm_sr,estimates,expected,SSP5,rcp85,2.0,0p7,,668.1455310573654,169,ssp5_rcp85,ramsey_prtp2p0_eta0p7,6.504506010672733,15230,0.25198695663728604,6.252519054035447,519.3193719053752,6.759879309455387,-0.25537329878265425
bhm_sr,bootstrap,uncertain,SSP5,rcp60,2.0,1p5,,254.13589437731335,169,ssp5_rcp60,ramsey_prtp2p0_eta1p5,5.537869141181361,15231,-0.11734177502982829,5.65521091621119,285.7767513201124,6.3905505777882725,-0.8526814366069111
bhm_richpoor_lr,estimates,expected,SSP2,rcp60,,,3.0,636.9024165524185,169,ssp2_rcp60,fixed_dr3p0,6.456616451611633,15232,0.033283321910469454,6.423333129701163,616.0530806461134,6.541175674728571,-0.08455922311693786
bhm_richpoor_lr,bootstrap,uncertain,SSP3,rcp85,2.0,0p7,,528.067201205943,169,ssp3_rcp85,ramsey_prtp2p0_eta0p7,6.26922355061874,15233,0.15401899838128064,6.11520455223746,452.68863637467064,6.6619113511993815,-0.39268780058064134
bhm_richpoor_sr,bootstrap,uncertain,SSP1,rcp45,,,3.0,446.6701959444784,169,ssp1_rcp45,fixed_dr3p0,6.101820505613867,15234,-0.3484434936544336,6.450263999268301,632.8693478048357,6.159448859163668,-0.05762835354980034
bhm_richpoor_sr,estimates,uncertain,SSP5,rcp60,2.0,0p7,,270.742266639124,169,ssp5_rcp60,ramsey_prtp2p0_eta0p7,5.601167322736793,15235,-0.375211478463107,5.9763788011999,394.01098956263377,6.132680874354994,-0.5315135516182012
bhm_lr,estimates,uncertain,SSP4,rcp45,1.0,1p5,,1385.4135535707262,169,ssp4_rcp45,ramsey_prtp1p0_eta1p5,7.233753968686836,15236,0.4252295281809225,6.808524440505913,905.5336518870055,6.933121880999024,0.3006320876878119
bhm_sr,bootstrap,expected,SSP3,rcp85,2.0,0p7,,645.7022609734954,169,ssp3_rcp85,ramsey_prtp2p0_eta0p7,6.470338501211385,15237,0.3019777959337318,6.168360705277653,477.4028602900021,6.809870148751833,-0.33953164754044796
djo_richpoor,estimates,uncertain,SSP1,rcp85,2.0,1p5,,129.52001588701407,169,ssp1_rcp85,ramsey_prtp2p0_eta1p5,4.863835432030074,15238,-0.4337993793624798,5.2976348113925535,199.86353554645956,6.074092973455621,-1.2102575414255474
bhm_sr,estimates,expected,SSP3,rcp60,1.0,1p5,,2135.4877948085646,169,ssp3_rcp60,ramsey_prtp1p0_eta1p5,7.666450374886384,15239,0.41686055760598284,7.249589817280402,1407.5273863691093,6.9247529104240835,0.7416974644623009
bhm_richpoor_sr,bootstrap,uncertain,SSP4,rcp60,1.0,1p5,,506.16843972055017,169,ssp4_rcp60,ramsey_prtp1p0_eta1p5,6.226869498716828,15240,-0.076298234452778,6.303167733169605,546.2997037787022,6.431594118365323,-0.20472461964849575
bhm_richpoor_lr,bootstrap,uncertain,SSP5,rcp85,,,3.0,846.8922475895276,169,ssp5_rcp85,fixed_dr3p0,6.7415734700180545,15241,0.10922242268629584,6.632351047331759,759.2651421819229,6.617114775504397,0.12445869451365787
bhm_richpoor_lr,estimates,expected,SSP1,rcp45,2.0,1p5,,277.44749211940916,169,ssp1_rcp45,ramsey_prtp2p0_eta1p5,5.625631697694868,15242,-0.16823453780303543,5.793866235497903,328.279780950776,6.339657815015066,-0.7140261173201976
bhm_sr,bootstrap,expected,SSP5,rcp45,1.0,1p5,,556.0637163410651,169,ssp5_rcp45,ramsey_prtp1p0_eta1p5,6.320882885420492,15243,0.5407473382156094,5.780135547204882,323.80307804491406,7.04863969103371,-0.7277568056132182
bhm_richpoor_sr,bootstrap,expected,SSP1,rcp85,2.0,1p5,,207.40450762198577,169,ssp1_rcp85,ramsey_prtp2p0_eta1p5,5.334671029512892,15244,-0.5032892119331952,5.837960241446087,343.07882849491216,6.004603140884906,-0.669932111372014
bhm_lr,bootstrap,uncertain,SSP5,rcp85,,,5.0,458.92281166607853,169,ssp5_rcp85,fixed_dr5p0,6.128882029614167,15245,-0.385055432210618,6.513937461824785,674.4769231711448,6.122836920607483,0.00604510900668398
bhm_richpoor_sr,estimates,uncertain,SSP4,rcp85,,,3.0,169.03897632319786,169,ssp4_rcp85,fixed_dr3p0,5.130129317463612,15246,-0.44921159858216164,5.579340916045774,264.8969589039331,6.058680754235939,-0.9285514367723273
bhm_lr,estimates,expected,SSP4,rcp45,2.0,1p5,,712.5334883717723,169,ssp4_rcp45,ramsey_prtp2p0_eta1p5,6.568826912261823,15247,-0.024957583373939107,6.593784495635762,730.5403717926304,6.482934769444162,0.08589214281766111
djo_richpoor,estimates,uncertain,SSP4,rcp85,,,3.0,367.5518820702402,169,ssp4_rcp85,fixed_dr3p0,5.906864484389874,15248,-0.23808068242114422,6.144945166811018,466.35407668076766,6.269811670396956,-0.36294718600708276
bhm_richpoor_lr,estimates,uncertain,SSP3,rcp85,2.0,0p7,,514.6213450812928,169,ssp3_rcp85,ramsey_prtp2p0_eta0p7,6.243431377963887,15249,0.08475571384508976,6.158675664118797,472.8015120295401,6.592648066663191,-0.349216688699304
bhm_richpoor_lr,estimates,expected,SSP2,rcp85,1.0,0p7,,1132.817207734042,169,ssp2_rcp85,ramsey_prtp1p0_eta0p7,7.032462913267269,15250,0.6565745800455101,6.375888333221758,587.5071012749407,7.164466932863611,-0.13200401959634256
bhm_lr,bootstrap,uncertain,SSP1,rcp85,2.0,0p7,,951.3816307518392,169,ssp1_rcp85,ramsey_prtp2p0_eta0p7,6.857915276214393,15251,0.2548907670193581,6.603024509195035,737.3218569922047,6.762783119837459,0.09513215637693406
bhm_lr,estimates,uncertain,SSP2,rcp60,,,3.0,904.4812585606871,169,ssp2_rcp60,fixed_dr3p0,6.807361584400327,15252,0.14443130501016999,6.662930279390157,782.8415238413376,6.652323657828271,0.15503792657205562
djo_richpoor,estimates,uncertain,SSP1,rcp85,1.0,1p5,,227.6089071277062,169,ssp1_rcp85,ramsey_prtp1p0_eta1p5,5.427628836493918,15253,0.08876553124649308,5.338863305247425,208.2758296414656,6.596657884064594,-1.1690290475706764
bhm_richpoor_sr,bootstrap,uncertain,SSP3,rcp60,2.0,1p5,,362.29503477480165,169,ssp3_rcp60,ramsey_prtp2p0_eta1p5,5.892458893072927,15254,-0.5644285741450508,6.456887467217978,637.0750504392051,5.94346377867305,-0.05100488560012284
bhm_sr,estimates,uncertain,SSP3,rcp45,1.0,0p7,,1431.4048691943935,169,ssp3_rcp45,ramsey_prtp1p0_eta0p7,7.26641166699942,15255,0.6511234404004851,6.615288226598935,746.4198373855222,7.159015793218586,0.10739587378083382
djo_richpoor,estimates,uncertain,SSP2,rcp60,1.0,1p5,,249.52918979609976,169,ssp2_rcp60,ramsey_prtp1p0_eta1p5,5.519575901519147,15256,0.11163837470822574,5.4079375268109215,223.17082884143116,6.619530727526326,-1.0999548260071794
bhm_lr,bootstrap,uncertain,SSP1,rcp45,,,5.0,399.0710862419711,169,ssp1_rcp45,fixed_dr5p0,5.989139562028522,15257,-0.46269264042554714,6.451832202454069,633.8625941347134,6.045199712392554,-0.05606015036403189
bhm_richpoor_lr,estimates,expected,SSP5,rcp85,2.0,1p5,,307.67696090402893,169,ssp5_rcp85,ramsey_prtp2p0_eta1p5,5.729050404334683,15258,-0.09059732958810629,5.819647733922789,336.8533707118196,6.417295023229995,-0.688244618895312
bhm_sr,estimates,expected,SSP2,rcp85,,,3.0,275.86804438603707,169,ssp2_rcp85,fixed_dr3p0,5.619922651340289,15259,0.14944457392361027,5.470478077416679,237.5737442577265,6.657336926741711,-1.0374142754014217
bhm_richpoor_sr,bootstrap,expected,SSP5,rcp45,2.0,0p7,,333.0049390755165,169,ssp5_rcp45,ramsey_prtp2p0_eta0p7,5.808157321929058,15260,-0.17042399129045144,5.978581313219509,394.8797598903435,6.33746836152765,-0.5293110395985918
bhm_richpoor_sr,bootstrap,uncertain,SSP1,rcp45,2.0,1p5,,127.66385797319703,169,ssp1_rcp45,ramsey_prtp2p0_eta1p5,4.849400700060583,15261,-0.5513777604467561,5.400778460507339,221.57883945891325,5.956514592371345,-1.1071138923107622
bhm_richpoor_sr,estimates,expected,SSP1,rcp45,2.0,1p5,,122.41488198855058,169,ssp1_rcp45,ramsey_prtp2p0_eta1p5,4.8074159475611635,15262,-0.5482632459288358,5.355679193489999,211.80778597945314,5.959629106889265,-1.1522131593281015
bhm_sr,bootstrap,expected,SSP1,rcp85,2.0,1p5,,574.148257719156,169,ssp1_rcp85,ramsey_prtp2p0_eta1p5,6.352887651678111,15263,-0.04767950530905496,6.400567156987166,602.1864753056631,6.460212847509046,-0.10732519583093492
djo_richpoor,estimates,uncertain,SSP1,rcp45,1.0,0p7,,603.2984808875423,169,ssp1_rcp45,ramsey_prtp1p0_eta0p7,6.402412067438478,15264,0.37613514259063274,6.026276924847846,414.17016868643094,6.884027495408734,-0.48161542797025625
bhm_sr,estimates,uncertain,SSP1,rcp85,2.0,1p5,,524.2833305285442,169,ssp1_rcp85,ramsey_prtp2p0_eta1p5,6.262032245307165,15265,-0.1893205888993571,6.4513528342065225,633.558813351026,6.318571763918744,-0.056539518611578465
bhm_richpoor_sr,estimates,expected,SSP5,rcp60,,,5.0,210.80898404537663,169,ssp5_rcp60,fixed_dr5p0,5.350952434570136,15266,-1.0447063373944514,6.395658771964587,599.2379543871356,5.463186015423649,-0.11223358085351354
bhm_richpoor_sr,estimates,expected,SSP1,rcp85,1.0,1p5,,402.0099564324121,169,ssp1_rcp85,ramsey_prtp1p0_eta1p5,5.996476855557124,15267,-0.049987585860413186,6.0464644414175375,422.61620120370117,6.457904766957688,-0.4614279114005635
bhm_richpoor_lr,estimates,expected,SSP4,rcp45,,,3.0,493.4219813897854,169,ssp4_rcp45,fixed_dr3p0,6.2013647539536985,15268,-0.005549098735428415,6.2069138526891265,496.16763960153446,6.502343254082673,-0.3009785001289744
bhm_lr,estimates,expected,SSP2,rcp45,1.0,1p5,,1599.5280682178502,169,ssp2_rcp45,ramsey_prtp1p0_eta1p5,7.37746390735555,15269,0.5437663994376332,6.833697507917917,928.6180450389124,7.051658752255734,0.32580515509981645
bhm_sr,bootstrap,expected,SSP2,rcp60,1.0,1p5,,976.4488466555953,169,ssp2_rcp60,ramsey_prtp1p0_eta1p5,6.883922364567353,15270,0.49775824876165065,6.386164115805703,593.5753209712548,7.0056506015797515,-0.12172823701239821
bhm_lr,bootstrap,expected,SSP1,rcp45,2.0,1p5,,675.610234853325,169,ssp1_rcp45,ramsey_prtp2p0_eta1p5,6.515616334098536,15271,0.08455452888696727,6.431061805211569,620.8328016680138,6.592446881705068,-0.07683054760653185
bhm_sr,bootstrap,expected,SSP1,rcp60,2.0,1p5,,322.4169576161187,169,ssp1_rcp60,ramsey_prtp2p0_eta1p5,5.775845607314127,15272,-0.052971225459165217,5.828816832773293,339.95621597486894,6.4549211273589355,-0.6790755200448082
bhm_richpoor_sr,bootstrap,expected,SSP5,rcp45,,,3.0,656.8550471678533,169,ssp5_rcp45,fixed_dr3p0,6.487463365783162,15273,-0.23449301222518126,6.721956378008343,830.4405789829656,6.27339934059292,0.21406402519024237
bhm_sr,bootstrap,uncertain,SSP3,rcp85,1.0,0p7,,1376.7996860456285,169,ssp3_rcp85,ramsey_prtp1p0_eta0p7,7.227517016865367,15274,0.7482419805651304,6.479275036300236,651.4984622893862,7.2561343333832315,-0.02861731651786492
djo_richpoor,estimates,uncertain,SSP1,rcp85,2.0,1p5,,129.52001588701407,169,ssp1_rcp85,ramsey_prtp2p0_eta1p5,4.863835432030074,15275,-0.4337993793624798,5.2976348113925535,199.86353554645956,6.074092973455621,-1.2102575414255474
bhm_richpoor_sr,bootstrap,uncertain,SSP4,rcp85,2.0,0p7,,348.34645658177516,169,ssp4_rcp85,ramsey_prtp2p0_eta0p7,5.85319754941858,15276,-0.31587929311124086,6.169076842529821,477.7448687104157,6.19201305970686,-0.3388155102882804
bhm_richpoor_sr,estimates,expected,SSP1,rcp60,1.0,0p7,,570.9048100981951,169,ssp1_rcp60,ramsey_prtp1p0_eta0p7,6.347222488400116,15277,0.20780105479306588,6.13942143360705,463.78516271210276,6.715693407611167,-0.3684709192110507
bhm_richpoor_sr,bootstrap,expected,SSP4,rcp60,2.0,0p7,,330.25739304720133,169,ssp4_rcp60,ramsey_prtp2p0_eta0p7,5.799872329365951,15278,-0.25948205828058724,6.059354387646538,428.0989616428417,6.248410294537514,-0.4485379651715631
bhm_richpoor_lr,estimates,expected,SSP5,rcp45,2.0,1p5,,274.4623439039284,169,ssp5_rcp45,ramsey_prtp2p0_eta1p5,5.614814070861599,15279,-0.12666185542789432,5.741475926289493,311.5238580949195,6.381230497390207,-0.7664164265286075
bhm_lr,bootstrap,uncertain,SSP4,rcp60,2.0,1p5,,663.2485843949922,169,ssp4_rcp60,ramsey_prtp2p0_eta1p5,6.497149858669537,15280,-0.03530865478213879,6.532458513451675,687.0853452852851,6.472583698035963,0.024566160633574086
bhm_lr,bootstrap,expected,SSP4,rcp45,2.0,1p5,,729.4428563264074,169,ssp4_rcp45,ramsey_prtp2p0_eta1p5,6.592281032237251,15281,0.04430570116225177,6.5479753310749995,697.8298680997264,6.552198053980352,0.04008297825689855
bhm_sr,bootstrap,expected,SSP3,rcp60,,,3.0,268.6241071377305,169,ssp3_rcp60,fixed_dr3p0,5.593313031132974,15282,0.16649319832552328,5.426819832807451,227.4248451462167,6.674385551143624,-1.0810725200106504
bhm_sr,estimates,uncertain,SSP4,rcp45,2.0,0p7,,529.6397972400288,169,ssp4_rcp45,ramsey_prtp2p0_eta0p7,6.272197147645467,15283,0.06172312164353014,6.210474026001936,497.93723054684705,6.5696154744616315,-0.29741832681616476
bhm_lr,bootstrap,uncertain,SSP1,rcp85,1.0,0p7,,1919.4192031335654,169,ssp1_rcp85,ramsey_prtp1p0_eta0p7,7.559777920892032,15284,0.7735327507048679,6.786245170187165,885.582101135728,7.2814251035229685,0.2783528173690639
bhm_richpoor_lr,estimates,expected,SSP1,rcp60,2.0,0p7,,539.3212450417294,169,ssp1_rcp60,ramsey_prtp2p0_eta0p7,6.290311395303092,15285,0.06918777923335637,6.221123616069735,503.2683949036332,6.577080132051457,-0.2867687367483658
bhm_richpoor_sr,estimates,expected,SSP4,rcp45,,,3.0,223.25944119780007,169,ssp4_rcp45,fixed_dr3p0,5.408334508662197,15286,-0.3855778068612288,5.793912315523426,328.2949084399956,6.122314545956872,-0.7139800372946752
bhm_sr,bootstrap,expected,SSP2,rcp45,1.0,1p5,,957.5767023101478,169,ssp2_rcp45,ramsey_prtp1p0_eta1p5,6.864405824697748,15287,0.5050849003183522,6.359320924379396,577.8538166875531,7.012977253136453,-0.1485714284387054
bhm_sr,bootstrap,expected,SSP4,rcp60,,,3.0,297.22146563657765,169,ssp4_rcp60,fixed_dr3p0,5.6944775364688525,15288,0.13205862740882307,5.562418909060029,260.45208487643094,6.639950980226924,-0.9454734437580719
bhm_sr,bootstrap,expected,SSP1,rcp45,,,3.0,577.3793626803495,169,ssp1_rcp45,fixed_dr3p0,6.358499524782581,15289,0.17954401202381787,6.178955512758764,482.4877407859582,6.687436364841918,-0.3289368400593373
bhm_lr,bootstrap,uncertain,SSP4,rcp45,2.0,0p7,,923.2646031460501,169,ssp4_rcp45,ramsey_prtp2p0_eta0p7,6.8279158707167635,15290,0.2389311898351929,6.588984680881571,727.0423150654606,6.746823542653294,0.08109232806346967
bhm_richpoor_lr,bootstrap,expected,SSP5,rcp60,,,3.0,1092.5844488615721,169,ssp5_rcp60,fixed_dr3p0,6.99630122271148,15291,0.08238929231826553,6.913911930393215,1006.1756425432993,6.590281645136367,0.40601957757511364
bhm_richpoor_sr,bootstrap,expected,SSP3,rcp45,1.0,0p7,,958.2962873749467,169,ssp3_rcp45,ramsey_prtp1p0_eta0p7,6.865157007163924,15292,0.337154817366647,6.528002189797276,684.0302828378511,6.845047170184748,0.020109836979175455
bhm_lr,bootstrap,uncertain,SSP2,rcp60,2.0,0p7,,1016.3159335116882,169,ssp2_rcp60,ramsey_prtp2p0_eta0p7,6.923939537981748,15293,0.2777636104810908,6.646175927500657,769.834785469862,6.785655963299192,0.13828357468255614
bhm_richpoor_lr,estimates,expected,SSP2,rcp85,2.0,0p7,,551.6097309578522,169,ssp2_rcp85,ramsey_prtp2p0_eta0p7,6.312840787093947,15294,0.13793259636000024,6.174908190733946,480.5389039713461,6.645824949178102,-0.3329841620841547
bhm_richpoor_lr,estimates,uncertain,SSP1,rcp45,2.0,1p5,,267.9776663010422,169,ssp1_rcp45,ramsey_prtp2p0_eta1p5,5.590903642340724,15295,-0.24061233685714667,5.831515979197871,340.87504705170153,6.267280015960955,-0.6763763736202311
djo_richpoor,estimates,uncertain,SSP4,rcp45,,,3.0,363.16321219327796,169,ssp4_rcp45,fixed_dr3p0,5.894852353583058,15296,-0.24682468975432248,6.14167704333738,464.83246174280595,6.261067663063779,-0.36621530948072056
bhm_richpoor_lr,bootstrap,uncertain,SSP5,rcp85,1.0,0p7,,1301.073874323506,169,ssp5_rcp85,ramsey_prtp1p0_eta0p7,7.170945259624106,15297,0.6919334273065356,6.47901183231757,651.3270078641447,7.199825780124637,-0.028880520500530693
djo_richpoor,estimates,uncertain,SSP3,rcp85,1.0,0p7,,637.8437992752839,169,ssp3_rcp85,ramsey_prtp1p0_eta0p7,6.45809342464722,15298,0.43449990556581675,6.023593519081404,413.0602718852274,6.942392258383918,-0.48429883373669735
bhm_sr,bootstrap,expected,SSP1,rcp85,1.0,0p7,,1231.9277228790709,169,ssp1_rcp85,ramsey_prtp1p0_eta0p7,7.116335475878258,15299,0.7379657661035073,6.37836970977475,588.9667378257741,7.245858118921609,-0.1295226430433507
bhm_sr,bootstrap,expected,SSP1,rcp45,1.0,1p5,,660.7240766247304,169,ssp1_rcp45,ramsey_prtp1p0_eta1p5,6.493336319456684,15300,0.4991746558404683,5.994161663616216,401.0803027996683,7.007067008658569,-0.5137306892018847
bhm_sr,estimates,expected,SSP1,rcp60,1.0,1p5,,669.1624057490482,169,ssp1_rcp60,ramsey_prtp1p0_eta1p5,6.506026789634225,15301,0.4003304006136168,6.105696389020608,448.4047969293134,6.908222753431717,-0.40219596379749234
bhm_sr,estimates,expected,SSP3,rcp45,,,3.0,274.99221777438544,169,ssp3_rcp45,fixed_dr3p0,5.616742798263912,15302,0.14079023483435663,5.475952563429556,238.87790494527403,6.648682587652457,-1.0319397893885451
bhm_richpoor_lr,bootstrap,expected,SSP3,rcp45,1.0,0p7,,1183.480266676519,169,ssp3_rcp45,ramsey_prtp1p0_eta0p7,7.076214755115427,15303,0.7171835254924472,6.35903122962298,577.6864397121707,7.225075878310548,-0.1488611231951209
bhm_richpoor_lr,estimates,uncertain,SSP4,rcp45,1.0,1p5,,565.7097196630477,169,ssp4_rcp45,ramsey_prtp1p0_eta1p5,6.338081083857946,15304,0.2417037460271107,6.096377337830836,444.24550012394644,6.7495960988452115,-0.4115150149872653
bhm_richpoor_sr,bootstrap,uncertain,SSP2,rcp85,2.0,0p7,,384.4126619974747,169,ssp2_rcp85,ramsey_prtp2p0_eta0p7,5.951716616193272,15305,-0.24521062628372048,6.196927242476992,491.237266617972,6.262681726534381,-0.3109651103411091
djo_richpoor,estimates,uncertain,SSP4,rcp45,2.0,0p7,,293.26298442439304,169,ssp4_rcp45,ramsey_prtp2p0_eta0p7,5.6810697642153976,15306,-0.1827556688195926,5.86382543303499,352.06838525974405,6.325136683998508,-0.6440669197831106
bhm_lr,bootstrap,expected,SSP5,rcp45,,,5.0,575.7306633225788,169,ssp5_rcp45,fixed_dr5p0,6.3556399529393675,15307,-0.3487421589962948,6.704382111935662,815.9736901129467,6.159150193821806,0.1964897591175614
bhm_richpoor_sr,bootstrap,expected,SSP3,rcp60,,,5.0,85.70297392475017,169,ssp3_rcp60,fixed_dr5p0,4.450887526573996,15308,-0.9669201453493426,5.417807671923338,225.38446378506038,5.540972207468759,-1.0900846808947628
bhm_richpoor_lr,bootstrap,expected,SSP2,rcp60,1.0,0p7,,1171.465708514083,169,ssp2_rcp60,ramsey_prtp1p0_eta0p7,7.066010986084592,15309,0.6852576110669,6.380753375017692,590.3723119115026,7.193149963885001,-0.12713897780040906
bhm_richpoor_lr,bootstrap,expected,SSP1,rcp85,1.0,1p5,,617.1824077526145,169,ssp1_rcp85,ramsey_prtp1p0_eta1p5,6.425164616765563,15310,0.399304406801578,6.025860209963985,413.99761376828644,6.907196759619679,-0.48203214285411633
bhm_sr,bootstrap,uncertain,SSP1,rcp85,1.0,0p7,,1180.702074643602,169,ssp1_rcp85,ramsey_prtp1p0_eta0p7,7.073864519041699,15311,0.665587967049396,6.408276551992303,606.8469101946392,7.1734803198674975,-0.09961580082579857
bhm_richpoor_lr,bootstrap,expected,SSP1,rcp60,1.0,0p7,,1084.6420644421885,169,ssp1_rcp60,ramsey_prtp1p0_eta0p7,6.989005317024063,15312,0.6570930474550571,6.331912269569005,562.2307031968538,7.164985400273158,-0.17598008324909564
bhm_sr,bootstrap,uncertain,SSP4,rcp45,,,3.0,292.45947342022606,169,ssp4_rcp45,fixed_dr3p0,5.678326104663156,15313,0.06691738524499113,5.611408719418165,273.5292927501643,6.574809738063092,-0.896483633399936
djo_richpoor,estimates,uncertain,SSP5,rcp60,2.0,1p5,,124.21503582413926,169,ssp5_rcp60,ramsey_prtp2p0_eta1p5,4.822014223558025,15314,-0.43108385002914185,5.253098073587166,191.15757225994355,6.076808502788959,-1.254794279230934
bhm_sr,bootstrap,uncertain,SSP2,rcp85,2.0,1p5,,748.7856570368538,169,ssp2_rcp85,ramsey_prtp2p0_eta1p5,6.618452770381712,15315,-0.05660420738663263,6.675056977768344,792.3926013513255,6.451288145431469,0.1671646249502432
bhm_lr,estimates,uncertain,SSP2,rcp85,1.0,1p5,,2151.682514259221,169,ssp2_rcp85,ramsey_prtp1p0_eta1p5,7.674005379849284,15316,0.5046422023416213,7.1693631775076625,1299.0170960398436,7.012534555159722,0.6614708246895615
bhm_lr,estimates,expected,SSP4,rcp60,2.0,1p5,,714.021322797878,169,ssp4_rcp60,ramsey_prtp2p0_eta1p5,6.570912825756243,15317,-0.03219414026421841,6.603106966020461,737.3826567184915,6.4756982125538824,0.09521461320236035
bhm_richpoor_lr,estimates,uncertain,SSP5,rcp60,1.0,1p5,,462.9072580544667,169,ssp5_rcp60,ramsey_prtp1p0_eta1p5,6.137526727444366,15318,0.2603788525446138,5.8771478748997525,356.79017892754996,6.768271205362715,-0.6307444779183484
bhm_richpoor_sr,bootstrap,uncertain,SSP4,rcp60,,,5.0,88.00495486119527,169,ssp4_rcp60,fixed_dr5p0,4.477393118133981,15319,-1.073732515320154,5.551125633454135,257.52727413203553,5.434159837497947,-0.9567667193639657
bhm_sr,bootstrap,uncertain,SSP3,rcp45,1.0,0p7,,1439.1895039641736,169,ssp3_rcp45,ramsey_prtp1p0_eta0p7,7.2718353896443135,15320,0.720386724936676,6.551448664707637,700.2578782541526,7.228279077754777,0.043556311889536126
bhm_richpoor_lr,estimates,uncertain,SSP4,rcp45,,,3.0,475.6958548141342,169,ssp4_rcp45,fixed_dr3p0,6.16477868953467,15321,-0.07792689778953965,6.24270558732421,514.2479732373392,6.429965455028562,-0.2651867654938913
bhm_lr,estimates,uncertain,SSP2,rcp60,2.0,1p5,,704.786628364531,169,ssp2_rcp60,ramsey_prtp2p0_eta1p5,6.557895102200977,15322,-0.05850296178215253,6.616398063983129,747.2487018926865,6.4493893910359485,0.10850571116502827
djo_richpoor,estimates,uncertain,SSP5,rcp45,,,5.0,247.19027386164396,169,ssp5_rcp45,fixed_dr5p0,5.510158379589606,15323,-0.8428068167051916,6.3529651962947975,574.1927815519913,5.665085536112909,-0.15492715652330347
bhm_sr,estimates,uncertain,SSP3,rcp45,,,3.0,270.02519570205453,169,ssp3_rcp45,fixed_dr3p0,5.5985152720595925,15324,0.06841243578024539,5.530102836279347,252.169841898477,6.576304788598346,-0.9777895165387536
bhm_richpoor_sr,estimates,uncertain,SSP2,rcp85,,,5.0,105.38432167239036,169,ssp2_rcp85,fixed_dr5p0,4.657613874306439,15325,-1.0563465688053668,5.713960443111806,303.06898204469417,5.451545784012734,-0.7939319097062949
bhm_sr,bootstrap,expected,SSP1,rcp45,,,5.0,231.13703227944967,169,ssp1_rcp45,fixed_dr5p0,5.44301074797127,15326,-0.4982596250269078,5.9412703729981775,380.41789532208435,6.009632727791193,-0.5666219798199235
bhm_sr,estimates,uncertain,SSP5,rcp85,1.0,1p5,,1005.1066890247406,169,ssp5_rcp85,ramsey_prtp1p0_eta1p5,6.912848973092363,15327,0.4351707804650953,6.477678192627267,650.4589512811069,6.9430631332831965,-0.030214160190833894
bhm_richpoor_sr,bootstrap,expected,SSP3,rcp60,2.0,0p7,,415.5622252682489,169,ssp3_rcp60,ramsey_prtp2p0_eta0p7,6.029632363054316,15328,-0.22504748736388713,6.254679850418203,520.4427285610994,6.282844865454214,-0.2532125023998981
bhm_lr,estimates,expected,SSP5,rcp45,1.0,1p5,,1304.5997672093085,169,ssp5_rcp45,ramsey_prtp1p0_eta1p5,7.1736515809236145,15329,0.5794288373348904,6.594222743588724,730.8605997796293,7.087321190152991,0.08633039077062321
