run,dmgfuncpar,climate,SSP,RCP,prtp,eta,dr,gscc,n_iso3,scenario_id,discount_id,log_gscc
bhm_richpoor_lr,estimates,expected,SSP3,rcp60,,,5.0,157.7997353962985,169,ssp3_rcp60,fixed_dr5p0,5.061326731580827
bhm_richpoor_lr,estimates,expected,SSP3,rcp85,1.0,0p7,,1122.742424584493,169,ssp3_rcp85,ramsey_prtp1p0_eta0p7,7.023529564748018
bhm_richpoor_lr,estimates,expected,SSP3,rcp85,1.0,1p5,,1059.6137412524863,169,ssp3_rcp85,ramsey_prtp1p0_eta1p5,6.965659725653281
bhm_richpoor_lr,estimates,expected,SSP3,rcp85,2.0,0p7,,526.8949395439992,169,ssp3_rcp85,ramsey_prtp2p0_eta0p7,6.267001172963386
bhm_richpoor_lr,estimates,expected,SSP3,rcp85,2.0,1p5,,478.44661274385743,169,ssp3_rcp85,ramsey_prtp2p0_eta1p5,6.170544632555227
bhm_richpoor_lr,estimates,expected,SSP3,rcp85,,,3.0,345.8545194191372,169,ssp3_rcp85,fixed_dr3p0,5.846018222531367
bhm_richpoor_lr,estimates,expected,SSP3,rcp85,,,5.0,143.86238444828467,169,ssp3_rcp85,fixed_dr5p0,4.968857179084866
bhm_richpoor_lr,estimates,expected,SSP4,rcp45,1.0,0p7,,1034.9681042186053,169,ssp4_rcp45,ramsey_prtp1p0_eta0p7,6.942125888044519
bhm_richpoor_lr,estimates,expected,SSP4,rcp45,1.0,1p5,,591.3973793325193,169,ssp4_rcp45,ramsey_prtp1p0_eta1p5,6.382488176114205
bhm_richpoor_lr,estimates,expected,SSP4,rcp45,2.0,0p7,,512.1606721896815,169,ssp4_rcp45,ramsey_prtp2p0_eta0p7,6.23863838868102
bhm_richpoor_lr,estimates,expected,SSP4,rcp45,2.0,1p5,,307.7465769249618,169,ssp4_rcp45,ramsey_prtp2p0_eta1p5,5.729276642094374
bhm_richpoor_lr,estimates,expected,SSP4,rcp45,,,3.0,493.4219813897854,169,ssp4_rcp45,fixed_dr3p0,6.2013647539536985
bhm_richpoor_lr,estimates,expected,SSP4,rcp45,,,5.0,188.9745395436407,169,ssp4_rcp45,fixed_dr5p0,5.241612294575937
bhm_richpoor_lr,estimates,expected,SSP4,rcp60,1.0,0p7,,1036.0040026549827,169,ssp4_rcp60,ramsey_prtp1p0_eta0p7,6.943126286378551
bhm_richpoor_lr,estimates,expected,SSP4,rcp60,1.0,1p5,,595.4678067677472,169,ssp4_rcp60,ramsey_prtp1p0_eta1p5,6.3893473264906016
bhm_richpoor_lr,estimates,expected,SSP4,rcp60,2.0,0p7,,512.746150999995,169,ssp4_rcp60,ramsey_prtp2p0_eta0p7,6.239780890342151
bhm_richpoor_lr,estimates,expected,SSP4,rcp60,2.0,1p5,,307.9279223400994,169,ssp4_rcp60,ramsey_prtp2p0_eta1p5,5.729865737210701
bhm_richpoor_lr,estimates,expected,SSP4,rcp60,,,3.0,496.0027256314931,169,ssp4_rcp60,fixed_dr3p0,6.206581421934613
bhm_richpoor_lr,estimates,expected,SSP4,rcp60,,,5.0,190.86064443734423,169,ssp4_rcp60,fixed_dr5p0,5.251543551475832
bhm_richpoor_lr,estimates,expected,SSP4,rcp85,1.0,0p7,,1020.4589675353941,169,ssp4_rcp85,ramsey_prtp1p0_eta0p7,6.9280077732449525
bhm_richpoor_lr,estimates,expected,SSP4,rcp85,1.0,1p5,,760.7946102322875,169,ssp4_rcp85,ramsey_prtp1p0_eta1p5,6.6343634268636675
bhm_richpoor_lr,estimates,expected,SSP4,rcp85,2.0,0p7,,500.7164738934802,169,ssp4_rcp85,ramsey_prtp2p0_eta0p7,6.216040020519196
bhm_richpoor_lr,estimates,expected,SSP4,rcp85,2.0,1p5,,365.50424711761707,169,ssp4_rcp85,ramsey_prtp2p0_eta1p5,5.901277899143161
bhm_richpoor_lr,estimates,expected,SSP4,rcp85,,,3.0,429.8884545214159,169,ssp4_rcp85,fixed_dr3p0,6.063525766945779
bhm_richpoor_lr,estimates,expected,SSP4,rcp85,,,5.0,174.30053969327068,169,ssp4_rcp85,fixed_dr5p0,5.160781048868116
bhm_richpoor_lr,estimates,expected,SSP5,rcp45,1.0,0p7,,1324.0972100347774,169,ssp5_rcp45,ramsey_prtp1p0_eta0p7,7.188486155278147
bhm_richpoor_lr,estimates,expected,SSP5,rcp45,1.0,1p5,,500.7421689773951,169,ssp5_rcp45,ramsey_prtp1p0_eta1p5,6.216091335836315
bhm_richpoor_lr,estimates,expected,SSP5,rcp45,2.0,0p7,,659.2767696705455,169,ssp5_rcp45,ramsey_prtp2p0_eta0p7,6.491143430659338
bhm_richpoor_lr,estimates,expected,SSP5,rcp45,2.0,1p5,,274.4623439039284,169,ssp5_rcp45,ramsey_prtp2p0_eta1p5,5.614814070861599
bhm_richpoor_lr,estimates,expected,SSP5,rcp45,,,3.0,1093.0539703374964,169,ssp5_rcp45,fixed_dr3p0,6.99673086512536
bhm_richpoor_lr,estimates,expected,SSP5,rcp45,,,5.0,359.03394279019454,169,ssp5_rcp45,fixed_dr5p0,5.883416932180985
bhm_richpoor_lr,estimates,expected,SSP5,rcp60,1.0,0p7,,1326.1447620893405,169,ssp5_rcp60,ramsey_prtp1p0_eta0p7,7.190031336800055
bhm_richpoor_lr,estimates,expected,SSP5,rcp60,1.0,1p5,,502.45977099719147,169,ssp5_rcp60,ramsey_prtp1p0_eta1p5,6.219515579011409
bhm_richpoor_lr,estimates,expected,SSP5,rcp60,2.0,0p7,,660.2324152737185,169,ssp5_rcp60,ramsey_prtp2p0_eta0p7,6.492591917386319
bhm_richpoor_lr,estimates,expected,SSP5,rcp60,2.0,1p5,,274.20892189314435,169,ssp5_rcp60,ramsey_prtp2p0_eta1p5,5.613890304502385
bhm_richpoor_lr,estimates,expected,SSP5,rcp60,,,3.0,1096.5395089085557,169,ssp5_rcp60,fixed_dr3p0,6.99991459904516
bhm_richpoor_lr,estimates,expected,SSP5,rcp60,,,5.0,362.228511085632,169,ssp5_rcp60,fixed_dr5p0,5.892275258766667
bhm_richpoor_lr,estimates,expected,SSP5,rcp85,1.0,0p7,,1313.1021038022811,169,ssp5_rcp85,ramsey_prtp1p0_eta0p7,7.180147635028234
bhm_richpoor_lr,estimates,expected,SSP5,rcp85,1.0,1p5,,592.2776269277375,169,ssp5_rcp85,ramsey_prtp1p0_eta1p5,6.383975489359528
bhm_richpoor_lr,estimates,expected,SSP5,rcp85,2.0,0p7,,647.3626026511713,169,ssp5_rcp85,ramsey_prtp2p0_eta0p7,6.472906574379064
bhm_richpoor_lr,estimates,expected,SSP5,rcp85,2.0,1p5,,307.67696090402893,169,ssp5_rcp85,ramsey_prtp2p0_eta1p5,5.729050404334683
bhm_richpoor_lr,estimates,expected,SSP5,rcp85,,,3.0,932.9973382227728,169,ssp5_rcp85,fixed_dr3p0,6.838402347920201
bhm_richpoor_lr,estimates,expected,SSP5,rcp85,,,5.0,324.76053607097236,169,ssp5_rcp85,fixed_dr5p0,5.783088098660984
bhm_richpoor_lr,estimates,uncertain,SSP1,rcp45,1.0,0p7,,1034.6750242076077,169,ssp1_rcp45,ramsey_prtp1p0_eta0p7,6.941842670122616
bhm_richpoor_lr,estimates,uncertain,SSP1,rcp45,1.0,1p5,,504.0503282828255,169,ssp1_rcp45,ramsey_prtp1p0_eta1p5,6.222676120789939
bhm_richpoor_lr,estimates,uncertain,SSP1,rcp45,2.0,0p7,,518.5792959664894,169,ssp1_rcp45,ramsey_prtp2p0_eta0p7,6.251092949373742
bhm_richpoor_lr,estimates,uncertain,SSP1,rcp45,2.0,1p5,,267.9776663010422,169,ssp1_rcp45,ramsey_prtp2p0_eta1p5,5.590903642340724
bhm_richpoor_lr,estimates,uncertain,SSP1,rcp45,,,3.0,697.8183851291695,169,ssp1_rcp45,fixed_dr3p0,6.547958875681557
bhm_richpoor_lr,estimates,uncertain,SSP1,rcp45,,,5.0,248.24767428886122,169,ssp1_rcp45,fixed_dr5p0,5.5144269344578785
bhm_richpoor_lr,estimates,uncertain,SSP1,rcp60,1.0,0p7,,1002.8830801523371,169,ssp1_rcp60,ramsey_prtp1p0_eta0p7,6.9106342110298575
bhm_richpoor_lr,estimates,uncertain,SSP1,rcp60,1.0,1p5,,483.301565475355,169,ssp1_rcp60,ramsey_prtp1p0_eta1p5,6.180640817983709
bhm_richpoor_lr,estimates,uncertain,SSP1,rcp60,2.0,0p7,,504.2700974991233,169,ssp1_rcp60,ramsey_prtp2p0_eta0p7,6.223112032260457
bhm_richpoor_lr,estimates,uncertain,SSP1,rcp60,2.0,1p5,,256.24144171811645,169,ssp1_rcp60,ramsey_prtp2p0_eta1p5,5.546120131721683
bhm_richpoor_lr,estimates,uncertain,SSP1,rcp60,,,3.0,682.7533811417466,169,ssp1_rcp60,fixed_dr3p0,6.526133712581386
bhm_richpoor_lr,estimates,uncertain,SSP1,rcp60,,,5.0,244.5509096358784,169,ssp1_rcp60,fixed_dr5p0,5.499423506609928
bhm_richpoor_lr,estimates,uncertain,SSP1,rcp85,1.0,0p7,,1040.4916323966638,169,ssp1_rcp85,ramsey_prtp1p0_eta0p7,6.947448603895215
bhm_richpoor_lr,estimates,uncertain,SSP1,rcp85,1.0,1p5,,613.6674355536117,169,ssp1_rcp85,ramsey_prtp1p0_eta1p5,6.419453145503257
bhm_richpoor_lr,estimates,uncertain,SSP1,rcp85,2.0,0p7,,518.172082535292,169,ssp1_rcp85,ramsey_prtp2p0_eta0p7,6.2503073927579855
bhm_richpoor_lr,estimates,uncertain,SSP1,rcp85,2.0,1p5,,306.764040577583,169,ssp1_rcp85,ramsey_prtp2p0_eta1p5,5.7260788545975725
bhm_richpoor_lr,estimates,uncertain,SSP1,rcp85,,,3.0,616.4917583408021,169,ssp1_rcp85,fixed_dr3p0,6.424044954049188
bhm_richpoor_lr,estimates,uncertain,SSP1,rcp85,,,5.0,231.99087772796392,169,ssp1_rcp85,fixed_dr5p0,5.446698050755167
bhm_richpoor_lr,estimates,uncertain,SSP2,rcp45,1.0,0p7,,1109.631807218712,169,ssp2_rcp45,ramsey_prtp1p0_eta0p7,7.011783534071671
bhm_richpoor_lr,estimates,uncertain,SSP2,rcp45,1.0,1p5,,597.0731097170523,169,ssp2_rcp45,ramsey_prtp1p0_eta1p5,6.392039567732372
bhm_richpoor_lr,estimates,uncertain,SSP2,rcp45,2.0,0p7,,543.0493899898096,169,ssp2_rcp45,ramsey_prtp2p0_eta0p7,6.297200273421501
bhm_richpoor_lr,estimates,uncertain,SSP2,rcp45,2.0,1p5,,309.4927729305034,169,ssp2_rcp45,ramsey_prtp2p0_eta1p5,5.734934741062044
bhm_richpoor_lr,estimates,uncertain,SSP2,rcp45,,,3.0,612.1335598622394,169,ssp2_rcp45,fixed_dr3p0,6.4169504937715365
bhm_richpoor_lr,estimates,uncertain,SSP2,rcp45,,,5.0,212.96313798283367,169,ssp2_rcp45,fixed_dr5p0,5.361119089619166
bhm_richpoor_lr,estimates,uncertain,SSP2,rcp60,1.0,0p7,,1075.0513897073415,169,ssp2_rcp60,ramsey_prtp1p0_eta0p7,6.980123743798092
bhm_richpoor_lr,estimates,uncertain,SSP2,rcp60,1.0,1p5,,571.4144467501428,169,ssp2_rcp60,ramsey_prtp1p0_eta1p5,6.348114772553965
bhm_richpoor_lr,estimates,uncertain,SSP2,rcp60,2.0,0p7,,527.4024807506834,169,ssp2_rcp60,ramsey_prtp2p0_eta0p7,6.267963977644725
bhm_richpoor_lr,estimates,uncertain,SSP2,rcp60,2.0,1p5,,295.72673530079396,169,ssp2_rcp60,ramsey_prtp2p0_eta1p5,5.689435836368913
bhm_richpoor_lr,estimates,uncertain,SSP2,rcp60,,,3.0,598.5473626632488,169,ssp2_rcp60,fixed_dr3p0,6.39450565747808
bhm_richpoor_lr,estimates,uncertain,SSP2,rcp60,,,5.0,209.95044817094424,169,ssp2_rcp60,fixed_dr5p0,5.346871541783528
bhm_richpoor_lr,estimates,uncertain,SSP2,rcp85,1.0,0p7,,1112.6322175917594,169,ssp2_rcp85,ramsey_prtp1p0_eta0p7,7.014483854252109
bhm_richpoor_lr,estimates,uncertain,SSP2,rcp85,1.0,1p5,,722.2970714547023,169,ssp2_rcp85,ramsey_prtp1p0_eta1p5,6.582436510576343
bhm_richpoor_lr,estimates,uncertain,SSP2,rcp85,2.0,0p7,,540.7769417452696,169,ssp2_rcp85,ramsey_prtp2p0_eta0p7,6.293006886514414
bhm_richpoor_lr,estimates,uncertain,SSP2,rcp85,2.0,1p5,,354.5230801324683,169,ssp2_rcp85,ramsey_prtp2p0_eta1p5,5.870773450009337
bhm_richpoor_lr,estimates,uncertain,SSP2,rcp85,,,3.0,534.7333638381359,169,ssp2_rcp85,fixed_dr3p0,6.28176823731147
bhm_richpoor_lr,estimates,uncertain,SSP2,rcp85,,,5.0,197.87643788581076,169,ssp2_rcp85,fixed_dr5p0,5.2876427848118475
bhm_richpoor_lr,estimates,uncertain,SSP3,rcp45,1.0,0p7,,1102.6312012834867,169,ssp3_rcp45,ramsey_prtp1p0_eta0p7,7.005454603672388
bhm_richpoor_lr,estimates,uncertain,SSP3,rcp45,1.0,1p5,,805.584898692177,169,ssp3_rcp45,ramsey_prtp1p0_eta1p5,6.691568595811795
bhm_richpoor_lr,estimates,uncertain,SSP3,rcp45,2.0,0p7,,520.1227989932325,169,ssp3_rcp45,ramsey_prtp2p0_eta0p7,6.2540649356060625
bhm_richpoor_lr,estimates,uncertain,SSP3,rcp45,2.0,1p5,,389.2233882373038,169,ssp3_rcp45,ramsey_prtp2p0_eta1p5,5.964153441613484
bhm_richpoor_lr,estimates,uncertain,SSP3,rcp45,,,3.0,384.9507349724645,169,ssp3_rcp45,fixed_dr3p0,5.953115364989581
bhm_richpoor_lr,estimates,uncertain,SSP3,rcp45,,,5.0,150.11859992953023,169,ssp3_rcp45,fixed_dr5p0,5.011425647881271
bhm_richpoor_lr,estimates,uncertain,SSP3,rcp60,1.0,0p7,,1067.1332938739413,169,ssp3_rcp60,ramsey_prtp1p0_eta0p7,6.972731167467484
bhm_richpoor_lr,estimates,uncertain,SSP3,rcp60,1.0,1p5,,769.5891150139013,169,ssp3_rcp60,ramsey_prtp1p0_eta1p5,6.645856755558518
bhm_richpoor_lr,estimates,uncertain,SSP3,rcp60,2.0,0p7,,504.75700107138556,169,ssp3_rcp60,ramsey_prtp2p0_eta0p7,6.22407712747097
bhm_richpoor_lr,estimates,uncertain,SSP3,rcp60,2.0,1p5,,371.6249666726734,169,ssp3_rcp60,ramsey_prtp2p0_eta1p5,5.917885191638267
bhm_richpoor_lr,estimates,uncertain,SSP3,rcp60,,,3.0,377.9097710091272,169,ssp3_rcp60,fixed_dr3p0,5.934655466091907
bhm_richpoor_lr,estimates,uncertain,SSP3,rcp60,,,5.0,148.4470612754093,169,ssp3_rcp60,fixed_dr5p0,5.000228404957302
bhm_richpoor_lr,estimates,uncertain,SSP3,rcp85,1.0,0p7,,1097.526114945545,169,ssp3_rcp85,ramsey_prtp1p0_eta0p7,7.000813939605225
bhm_richpoor_lr,estimates,uncertain,SSP3,rcp85,1.0,1p5,,1011.491702399726,169,ssp3_rcp85,ramsey_prtp1p0_eta1p5,6.919181453311401
bhm_richpoor_lr,estimates,uncertain,SSP3,rcp85,2.0,0p7,,514.6213450812928,169,ssp3_rcp85,ramsey_prtp2p0_eta0p7,6.243431377963887
bhm_richpoor_lr,estimates,uncertain,SSP3,rcp85,2.0,1p5,,459.4395850075279,169,ssp3_rcp85,ramsey_prtp2p0_eta1p5,6.130007453298468
bhm_richpoor_lr,estimates,uncertain,SSP3,rcp85,,,3.0,340.2756984742581,169,ssp3_rcp85,fixed_dr3p0,5.829756166891832
bhm_richpoor_lr,estimates,uncertain,SSP3,rcp85,,,5.0,141.1731952063108,169,ssp3_rcp85,fixed_dr5p0,4.9499874713887175
bhm_richpoor_lr,estimates,uncertain,SSP4,rcp45,1.0,0p7,,999.5372929488955,169,ssp4_rcp45,ramsey_prtp1p0_eta0p7,6.907292464849092
bhm_richpoor_lr,estimates,uncertain,SSP4,rcp45,1.0,1p5,,565.7097196630477,169,ssp4_rcp45,ramsey_prtp1p0_eta1p5,6.338081083857946
bhm_richpoor_lr,estimates,uncertain,SSP4,rcp45,2.0,0p7,,493.45781844148087,169,ssp4_rcp45,ramsey_prtp2p0_eta0p7,6.201437380937688
bhm_richpoor_lr,estimates,uncertain,SSP4,rcp45,2.0,1p5,,295.82304037049477,169,ssp4_rcp45,ramsey_prtp2p0_eta1p5,5.689761438962346
bhm_richpoor_lr,estimates,uncertain,SSP4,rcp45,,,3.0,475.6958548141342,169,ssp4_rcp45,fixed_dr3p0,6.16477868953467
bhm_richpoor_lr,estimates,uncertain,SSP4,rcp45,,,5.0,181.56326662574483,169,ssp4_rcp45,fixed_dr5p0,5.201604169416633
bhm_richpoor_lr,estimates,uncertain,SSP4,rcp60,1.0,0p7,,968.9252522302326,169,ssp4_rcp60,ramsey_prtp1p0_eta0p7,6.876187469834107
bhm_richpoor_lr,estimates,uncertain,SSP4,rcp60,1.0,1p5,,542.1376439979332,169,ssp4_rcp60,ramsey_prtp1p0_eta1p5,6.295519924914096
bhm_richpoor_lr,estimates,uncertain,SSP4,rcp60,2.0,0p7,,479.2357274457247,169,ssp4_rcp60,ramsey_prtp2p0_eta0p7,6.172192600461372
bhm_richpoor_lr,estimates,uncertain,SSP4,rcp60,2.0,1p5,,282.726263341721,169,ssp4_rcp60,ramsey_prtp2p0_eta1p5,5.644479162194559
bhm_richpoor_lr,estimates,uncertain,SSP4,rcp60,,,3.0,466.84937858121657,169,ssp4_rcp60,fixed_dr3p0,6.146006675840298
bhm_richpoor_lr,estimates,uncertain,SSP4,rcp60,,,5.0,179.37176040425138,169,ssp4_rcp60,fixed_dr5p0,5.189460525886689
bhm_richpoor_lr,estimates,uncertain,SSP4,rcp85,1.0,0p7,,1001.8218856262404,169,ssp4_rcp85,ramsey_prtp1p0_eta0p7,6.909575506987784
bhm_richpoor_lr,estimates,uncertain,SSP4,rcp85,1.0,1p5,,731.1532403791181,169,ssp4_rcp85,ramsey_prtp1p0_eta1p5,6.5946230689418215
bhm_richpoor_lr,estimates,uncertain,SSP4,rcp85,2.0,0p7,,491.17192425265506,169,ssp4_rcp85,ramsey_prtp2p0_eta0p7,6.19679421773329
bhm_richpoor_lr,estimates,uncertain,SSP4,rcp85,2.0,1p5,,353.9594904897897,169,ssp4_rcp85,ramsey_prtp2p0_eta1p5,5.869182472941083
bhm_richpoor_lr,estimates,uncertain,SSP4,rcp85,,,3.0,422.8596243942397,169,ssp4_rcp85,fixed_dr3p0,6.047040266745464
bhm_richpoor_lr,estimates,uncertain,SSP4,rcp85,,,5.0,170.95638151749336,169,ssp4_rcp85,fixed_dr5p0,5.14140844511945
bhm_richpoor_lr,estimates,uncertain,SSP5,rcp45,1.0,0p7,,1281.8850521962725,169,ssp5_rcp45,ramsey_prtp1p0_eta0p7,7.156086970587237
bhm_richpoor_lr,estimates,uncertain,SSP5,rcp45,1.0,1p5,,483.5548311945279,169,ssp5_rcp45,ramsey_prtp1p0_eta1p5,6.18116471320918
bhm_richpoor_lr,estimates,uncertain,SSP5,rcp45,2.0,0p7,,635.828209727336,169,ssp5_rcp45,ramsey_prtp2p0_eta0p7,6.454928416362103
bhm_richpoor_lr,estimates,uncertain,SSP5,rcp45,2.0,1p5,,265.87554304837414,169,ssp5_rcp45,ramsey_prtp2p0_eta1p5,5.583028316013376
bhm_richpoor_lr,estimates,uncertain,SSP5,rcp45,,,3.0,1056.4872429145119,169,ssp5_rcp45,fixed_dr3p0,6.9627047621270926
bhm_richpoor_lr,estimates,uncertain,SSP5,rcp45,,,5.0,345.5582924500869,169,ssp5_rcp45,fixed_dr5p0,5.845161348079259
bhm_richpoor_lr,estimates,uncertain,SSP5,rcp60,1.0,0p7,,1242.0704843576466,169,ssp5_rcp60,ramsey_prtp1p0_eta0p7,7.124535011573701
bhm_richpoor_lr,estimates,uncertain,SSP5,rcp60,1.0,1p5,,462.9072580544667,169,ssp5_rcp60,ramsey_prtp1p0_eta1p5,6.137526727444366
bhm_richpoor_lr,estimates,uncertain,SSP5,rcp60,2.0,0p7,,617.9545243157198,169,ssp5_rcp60,ramsey_prtp2p0_eta0p7,6.426414869500519
bhm_richpoor_lr,estimates,uncertain,SSP5,rcp60,2.0,1p5,,253.56208376520593,169,ssp5_rcp60,ramsey_prtp2p0_eta1p5,5.535608699418189
bhm_richpoor_lr,estimates,uncertain,SSP5,rcp60,,,3.0,1030.289279701071,169,ssp5_rcp60,fixed_dr3p0,6.937594895870268
bhm_richpoor_lr,estimates,uncertain,SSP5,rcp60,,,5.0,339.9152165260966,169,ssp5_rcp60,fixed_dr5p0,5.8286962233555055
bhm_richpoor_lr,estimates,uncertain,SSP5,rcp85,1.0,0p7,,1292.8225129248058,169,ssp5_rcp85,ramsey_prtp1p0_eta0p7,7.164583101696895
bhm_richpoor_lr,estimates,uncertain,SSP5,rcp85,1.0,1p5,,580.268954402427,169,ssp5_rcp85,ramsey_prtp1p0_eta1p5,6.3634917105450715
bhm_richpoor_lr,estimates,uncertain,SSP5,rcp85,2.0,0p7,,635.7766647536334,169,ssp5_rcp85,ramsey_prtp2p0_eta0p7,6.454847345622653
bhm_richpoor_lr,estimates,uncertain,SSP5,rcp85,2.0,1p5,,302.1564588850218,169,ssp5_rcp85,ramsey_prtp2p0_eta1p5,5.710944958998164
bhm_richpoor_lr,estimates,uncertain,SSP5,rcp85,,,3.0,918.7566655391244,169,ssp5_rcp85,fixed_dr3p0,6.823021305509299
bhm_richpoor_lr,estimates,uncertain,SSP5,rcp85,,,5.0,318.95286419874094,169,ssp5_rcp85,fixed_dr5p0,5.76504333073462
bhm_richpoor_sr,bootstrap,expected,SSP1,rcp45,1.0,0p7,,621.0181534455638,169,ssp1_rcp45,ramsey_prtp1p0_eta0p7,6.431360314107766
bhm_richpoor_sr,bootstrap,expected,SSP1,rcp45,1.0,1p5,,260.0635644383661,169,ssp1_rcp45,ramsey_prtp1p0_eta1p5,5.560926079744603
bhm_richpoor_sr,bootstrap,expected,SSP1,rcp45,2.0,0p7,,311.61306585868954,169,ssp1_rcp45,ramsey_prtp2p0_eta0p7,5.741762244628049
bhm_richpoor_sr,bootstrap,expected,SSP1,rcp45,2.0,1p5,,134.77233240393417,169,ssp1_rcp45,ramsey_prtp2p0_eta1p5,4.903586928182726
bhm_richpoor_sr,bootstrap,expected,SSP1,rcp45,,,3.0,479.7814678462891,169,ssp1_rcp45,fixed_dr3p0,6.1733307249124305
bhm_richpoor_sr,bootstrap,expected,SSP1,rcp45,,,5.0,169.06859230082864,169,ssp1_rcp45,fixed_dr5p0,5.130304504182011
bhm_richpoor_sr,bootstrap,expected,SSP1,rcp60,1.0,0p7,,614.5034973822409,169,ssp1_rcp60,ramsey_prtp1p0_eta0p7,6.420814620417462
bhm_richpoor_sr,bootstrap,expected,SSP1,rcp60,1.0,1p5,,259.3403389435376,169,ssp1_rcp60,ramsey_prtp1p0_eta1p5,5.558141249066509
bhm_richpoor_sr,bootstrap,expected,SSP1,rcp60,2.0,0p7,,306.04240477313135,169,ssp1_rcp60,ramsey_prtp2p0_eta0p7,5.723723670041352
bhm_richpoor_sr,bootstrap,expected,SSP1,rcp60,2.0,1p5,,131.21989850264194,169,ssp1_rcp60,ramsey_prtp2p0_eta1p5,4.876874530426431
bhm_richpoor_sr,bootstrap,expected,SSP1,rcp60,,,3.0,476.1397217955118,169,ssp1_rcp60,fixed_dr3p0,6.1657113443428315
bhm_richpoor_sr,bootstrap,expected,SSP1,rcp60,,,5.0,168.36020443046522,169,ssp1_rcp60,fixed_dr5p0,5.126105758147684
bhm_richpoor_sr,bootstrap,expected,SSP1,rcp85,1.0,0p7,,737.6881234031493,169,ssp1_rcp85,ramsey_prtp1p0_eta0p7,6.603521138266486
bhm_richpoor_sr,bootstrap,expected,SSP1,rcp85,1.0,1p5,,443.09095465170594,169,ssp1_rcp85,ramsey_prtp1p0_eta1p5,6.093775064211718
bhm_richpoor_sr,bootstrap,expected,SSP1,rcp85,2.0,0p7,,355.1605646387622,169,ssp1_rcp85,ramsey_prtp2p0_eta0p7,5.87256998197805
bhm_richpoor_sr,bootstrap,expected,SSP1,rcp85,2.0,1p5,,207.40450762198577,169,ssp1_rcp85,ramsey_prtp2p0_eta1p5,5.334671029512892
bhm_richpoor_sr,bootstrap,expected,SSP1,rcp85,,,3.0,369.131732017756,169,ssp1_rcp85,fixed_dr3p0,5.911153577670231
bhm_richpoor_sr,bootstrap,expected,SSP1,rcp85,,,5.0,149.14580559078735,169,ssp1_rcp85,fixed_dr5p0,5.0049243884787495
bhm_richpoor_sr,bootstrap,expected,SSP2,rcp45,1.0,0p7,,745.9188564814084,169,ssp2_rcp45,ramsey_prtp1p0_eta0p7,6.614616822815072
bhm_richpoor_sr,bootstrap,expected,SSP2,rcp45,1.0,1p5,,383.88266640866635,169,ssp2_rcp45,ramsey_prtp1p0_eta1p5,5.95033694966848
bhm_richpoor_sr,bootstrap,expected,SSP2,rcp45,2.0,0p7,,357.50057573715446,169,ssp2_rcp45,ramsey_prtp2p0_eta0p7,5.879136972586345
bhm_richpoor_sr,bootstrap,expected,SSP2,rcp45,2.0,1p5,,192.02919966561885,169,ssp2_rcp45,ramsey_prtp2p0_eta1p5,5.257647442056314
bhm_richpoor_sr,bootstrap,expected,SSP2,rcp45,,,3.0,383.7792327257485,169,ssp2_rcp45,fixed_dr3p0,5.950067472484161
bhm_richpoor_sr,bootstrap,expected,SSP2,rcp45,,,5.0,133.5410948126188,169,ssp2_rcp45,fixed_dr5p0,4.894409256783257
bhm_richpoor_sr,bootstrap,expected,SSP2,rcp60,1.0,0p7,,739.8198405858647,169,ssp2_rcp60,ramsey_prtp1p0_eta0p7,6.606406697889592
bhm_richpoor_sr,bootstrap,expected,SSP2,rcp60,1.0,1p5,,383.40374837095715,169,ssp2_rcp60,ramsey_prtp1p0_eta1p5,5.949088607222483
bhm_richpoor_sr,bootstrap,expected,SSP2,rcp60,2.0,0p7,,351.73073072255426,169,ssp2_rcp60,ramsey_prtp2p0_eta0p7,5.862865913321402
bhm_richpoor_sr,bootstrap,expected,SSP2,rcp60,2.0,1p5,,188.7533934733341,169,ssp2_rcp60,ramsey_prtp2p0_eta1p5,5.24044136663419
bhm_richpoor_sr,bootstrap,expected,SSP2,rcp60,,,3.0,381.0674974755772,169,ssp2_rcp60,fixed_dr3p0,5.942976518164496
bhm_richpoor_sr,bootstrap,expected,SSP2,rcp60,,,5.0,132.86122385191902,169,ssp2_rcp60,fixed_dr5p0,4.889305153785208
bhm_richpoor_sr,bootstrap,expected,SSP2,rcp85,1.0,0p7,,868.532836773045,169,ssp2_rcp85,ramsey_prtp1p0_eta0p7,6.766805393570975
bhm_richpoor_sr,bootstrap,expected,SSP2,rcp85,1.0,1p5,,669.9990929248005,169,ssp2_rcp85,ramsey_prtp1p0_eta1p5,6.507276358540514
bhm_richpoor_sr,bootstrap,expected,SSP2,rcp85,2.0,0p7,,400.84588848929354,169,ssp2_rcp85,ramsey_prtp2p0_eta0p7,5.993577035455675
bhm_richpoor_sr,bootstrap,expected,SSP2,rcp85,2.0,1p5,,300.25073259034883,169,ssp2_rcp85,ramsey_prtp2p0_eta1p5,5.704617900891667
bhm_richpoor_sr,bootstrap,expected,SSP2,rcp85,,,3.0,281.1462201199245,169,ssp2_rcp85,fixed_dr3p0,5.6388748902940184
bhm_richpoor_sr,bootstrap,expected,SSP2,rcp85,,,5.0,115.2071937307674,169,ssp2_rcp85,fixed_dr5p0,4.746732191891725
bhm_richpoor_sr,bootstrap,expected,SSP3,rcp45,1.0,0p7,,958.2962873749467,169,ssp3_rcp45,ramsey_prtp1p0_eta0p7,6.865157007163924
